CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPrelevement;CoordXPrel;CoordYPrel;ProjectPrel;LibelléProjection;CdSupport;LbSupport;CdMethode;NomLongMethodePrel;DatePrel;HeurePrel;DateFinPrel;HeureFinPrel;CdZoneVerticaleProspectee;MnémoZoneVerticaleProspectée;ProfondeurPrel;CdDifficultePrel;MnemoDifficultePrel;CdAccredPrel;MnemoAccredPrel;AgrePrel;CdFinalitePrel;LbFinalitePrel;CommentairesPrel;CdRdd;NomRdd;CdProducteurPrelevement;NomProducteurPrelevement;CdPreleveur;NomPreleveur
05183900;La Garonne en aval de la Pique;837254;;;26;RGF93 / Lambert 93;3;Eau;;;2016-06-20;13:05:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;F-16-27894;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183900;La Garonne en aval de la Pique;837293;;;26;RGF93 / Lambert 93;3;Eau;;;2016-11-15;10:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;F-16-45102;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183900;La Garonne en aval de la Pique;837347;;;26;RGF93 / Lambert 93;3;Eau;;;2016-08-24;12:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;F-16-36312;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183900;La Garonne en aval de la Pique;837357;;;26;RGF93 / Lambert 93;3;Eau;;;2016-12-12;12:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;F-16-49270;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183900;La Garonne en aval de la Pique;837386;;;26;RGF93 / Lambert 93;3;Eau;;;2016-09-20;10:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;F-16-40277;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183900;La Garonne en aval de la Pique;837394;;;26;RGF93 / Lambert 93;3;Eau;;;2016-07-27;10:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;F-16-33382;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183900;La Garonne en aval de la Pique;837620;;;26;RGF93 / Lambert 93;3;Eau;;;2016-10-17;12:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;F-16-43284;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183900;La Garonne en aval de la Pique;855174;;;26;RGF93 / Lambert 93;3;Eau;;;2017-01-25;11:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;F-17-03414;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183900;La Garonne en aval de la Pique;948475;;;26;RGF93 / Lambert 93;3;Eau;;;2017-02-22;11:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;F-17-08483;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183900;La Garonne en aval de la Pique;958236;;;26;RGF93 / Lambert 93;3;Eau;;;2017-03-22;10:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183900;La Garonne en aval de la Pique;958267;;;26;RGF93 / Lambert 93;3;Eau;;;2017-04-12;11:05:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1340070;;;26;RGF93 / Lambert 93;3;Eau;;;2017-05-17;14:05:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1347689;;;26;RGF93 / Lambert 93;3;Eau;;;2017-07-26;14:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1390881;;;26;RGF93 / Lambert 93;3;Eau;;;2017-09-20;14:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1428349;;;26;RGF93 / Lambert 93;3;Eau;;;2017-11-15;13:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1437441;;;26;RGF93 / Lambert 93;3;Eau;;;2018-01-24;13:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1442263;;;26;RGF93 / Lambert 93;3;Eau;;;2018-03-21;14:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1456625;;;26;RGF93 / Lambert 93;3;Eau;;;2018-05-16;14:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1462202;;;26;RGF93 / Lambert 93;3;Eau;;;2018-07-26;13:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1467602;;;26;RGF93 / Lambert 93;3;Eau;;;2018-09-19;14:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1471079;;;26;RGF93 / Lambert 93;3;Eau;;;2018-11-14;13:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1503679;;;26;RGF93 / Lambert 93;3;Eau;;;2019-03-20;11:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1508079;;;26;RGF93 / Lambert 93;3;Eau;;;2019-05-15;10:35:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1511943;;;26;RGF93 / Lambert 93;3;Eau;;;2019-07-24;10:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1517114;;;26;RGF93 / Lambert 93;3;Eau;;;2019-09-18;13:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1534283;;;26;RGF93 / Lambert 93;3;Eau;;;2019-11-20;14:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1568850;;;26;RGF93 / Lambert 93;3;Eau;;;2020-01-21;13:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1572545;;;26;RGF93 / Lambert 93;3;Eau;;;2020-05-13;12:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1575099;;;26;RGF93 / Lambert 93;3;Eau;;;2020-06-10;10:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1579566;;;26;RGF93 / Lambert 93;3;Eau;;;2020-07-22;13:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1586651;;;26;RGF93 / Lambert 93;3;Eau;;;2020-09-16;14:05:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;PHOSPHORE sous-traité au LD31 hors accréditation;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1592616;;;26;RGF93 / Lambert 93;3;Eau;;;2020-11-16;13:25:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1597947;;;26;RGF93 / Lambert 93;3;Eau;;;2021-01-26;11:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1602405;;;26;RGF93 / Lambert 93;3;Eau;;;2021-03-24;13:47:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1606314;;;26;RGF93 / Lambert 93;3;Eau;;;2021-05-19;10:46:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1614701;;;26;RGF93 / Lambert 93;3;Eau;;;2021-07-28;10:48:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1619785;;;26;RGF93 / Lambert 93;3;Eau;;;2021-09-22;13:23:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;1625607;;;26;RGF93 / Lambert 93;3;Eau;;;2021-11-24;12:52:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;533727;;;26;RGF93 / Lambert 93;3;Eau;;;2015-01-20;11:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;536804;;;26;RGF93 / Lambert 93;3;Eau;;;2015-03-18;13:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;546117;;;26;RGF93 / Lambert 93;3;Eau;;;2015-05-20;14:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;552750;;;26;RGF93 / Lambert 93;3;Eau;;;2015-07-22;14:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;580242;;;26;RGF93 / Lambert 93;3;Eau;;;2015-09-16;10:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;587478;;;26;RGF93 / Lambert 93;3;Eau;;;2015-11-18;14:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;836753;;;26;RGF93 / Lambert 93;3;Eau;;;2016-03-22;14:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;837089;;;26;RGF93 / Lambert 93;3;Eau;;;2016-05-25;14:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;837099;;;26;RGF93 / Lambert 93;3;Eau;;;2016-01-25;13:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;837310;;;26;RGF93 / Lambert 93;3;Eau;;;2016-09-20;13:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;837710;;;26;RGF93 / Lambert 93;3;Eau;;;2016-07-27;14:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;837932;;;26;RGF93 / Lambert 93;3;Eau;;;2016-11-15;13:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;855220;;;26;RGF93 / Lambert 93;3;Eau;;;2017-01-25;13:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05183970;La Garonne au Plan d'Arem;958200;;;26;RGF93 / Lambert 93;3;Eau;;;2017-03-22;14:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000001;Réseau Complémentaire Agence Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05184000;La Garonne au Pont du Roi;1340111;;;26;RGF93 / Lambert 93;3;Eau;;;2017-05-17;13:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;null - F-17-25731;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05184000;La Garonne au Pont du Roi;1342701;;;26;RGF93 / Lambert 93;3;Eau;;;2017-06-19;15:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05184000;La Garonne au Pont du Roi;1347628;;;26;RGF93 / Lambert 93;3;Eau;;;2017-07-26;13:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;F-17-36843;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05184000;La Garonne au Pont du Roi;1351770;;;26;RGF93 / Lambert 93;3;Eau;;;2017-08-23;13:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
05184000;La Garonne au Pont du Roi;1390946;;;26;RGF93 / Lambert 93;3;Eau;;;2017-09-20;13:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;43123345100027;CENTRE D'ANALYSES MEDITERRANEE PYRENEES - LABORATOIRE DEPT DES EAUX DE L'ARIEGE (CAMP)
